data,cota,vazoes,maxima,minima,media,Interpolado chuva
1994-06-20,0.97,6.6166,8.5502,6.4378,7.2892,Não
1994-06-21,0.97,6.6166,8.5502,6.4378,7.2892,Não
1994-06-22,0.96,6.4378,8.5502,6.4378,7.2892,Não
1994-06-23,0.97,6.6166,8.5502,6.4378,7.2892,Não
1994-06-24,0.9966666666666668,7.1689,8.5502,6.4378,7.2892,Não
1994-06-25,0.97,6.6166,8.5502,6.4378,7.2892,Não
1994-06-26,0.97,6.6166,8.5502,6.4378,7.2892,Não
1994-06-27,0.9666666666666668,6.6166,8.5502,6.4378,7.2892,Não
1994-06-28,0.97,6.6166,8.5502,6.4378,7.2892,Não
1994-06-29,0.96,6.4378,8.5502,6.4378,7.2892,Não
1994-06-30,0.96,6.4378,8.5502,6.4378,7.2892,Não
1994-07-01,0.9666666666666668,6.6166,6.7981,5.4351,6.2096,Não
1994-07-02,0.96,6.4378,6.7981,5.4351,6.2096,Não
1994-07-03,0.9566666666666668,6.4378,6.7981,5.4351,6.2096,Não
1994-07-04,0.96,6.4378,6.7981,5.4351,6.2096,Não
1994-07-05,0.9499999999999998,6.2615,6.7981,5.4351,6.2096,Não
1994-07-06,0.96,6.4378,6.7981,5.4351,6.2096,Não
1994-07-07,0.96,6.4378,6.7981,5.4351,6.2096,Não
1994-07-08,0.97,6.6166,6.7981,5.4351,6.2096,Não
1994-07-09,0.97,6.6166,6.7981,5.4351,6.2096,Não
1994-07-10,0.97,6.6166,6.7981,5.4351,6.2096,Não
1994-07-11,0.97,6.6166,6.7981,5.4351,6.2096,Não
1994-07-12,0.98,6.7981,6.7981,5.4351,6.2096,Não
1994-07-13,0.96,6.4378,6.7981,5.4351,6.2096,Não
1994-07-14,0.9499999999999998,6.2615,6.7981,5.4351,6.2096,Não
1994-07-15,0.96,6.4378,6.7981,5.4351,6.2096,Não
1994-07-16,0.96,6.4378,6.7981,5.4351,6.2096,Não
1994-07-17,0.96,6.4378,6.7981,5.4351,6.2096,Não
1994-07-18,0.9499999999999998,6.2615,6.7981,5.4351,6.2096,Não
1994-07-19,0.94,6.0879,6.7981,5.4351,6.2096,Não
1994-07-20,0.94,6.0879,6.7981,5.4351,6.2096,Não
1994-07-21,0.94,6.0879,6.7981,5.4351,6.2096,Não
1994-07-22,0.9366666666666666,6.0879,6.7981,5.4351,6.2096,Não
1994-07-23,0.92,5.7485,6.7981,5.4351,6.2096,Não
1994-07-24,0.96,6.4378,6.7981,5.4351,6.2096,Não
1994-07-25,0.9466666666666668,6.2615,6.7981,5.4351,6.2096,Não
1994-07-26,0.93,5.9169,6.7981,5.4351,6.2096,Não
1994-07-27,0.9,5.4351,6.7981,5.4351,6.2096,Não
1994-07-28,0.9,5.4351,6.7981,5.4351,6.2096,Não
1994-07-29,0.9,5.4351,6.7981,5.4351,6.2096,Não
1994-07-30,0.9,5.4351,6.7981,5.4351,6.2096,Não
1994-07-31,0.9,5.4351,6.7981,5.4351,6.2096,Não
1994-08-01,0.9,5.4351,5.4351,4.3731,4.6914,Não
1994-08-02,0.9,5.4351,5.4351,4.3731,4.6914,Não
1994-08-03,0.8933333333333334,5.1559,5.4351,4.3731,4.6914,Não
1994-08-04,0.89,5.0197,5.4351,4.3731,4.6914,Não
1994-08-05,0.8866666666666667,4.8859,5.4351,4.3731,4.6914,Não
1994-08-06,0.8833333333333333,4.7543,5.4351,4.3731,4.6914,Não
1994-08-07,0.88,4.625,5.4351,4.3731,4.6914,Não
1994-08-08,0.8766666666666666,4.498,5.4351,4.3731,4.6914,Não
1994-08-09,0.8300000000000001,4.498,5.4351,4.3731,4.6914,Não
1994-08-10,0.8166666666666668,4.3731,5.4351,4.3731,4.6914,Não
1994-08-11,0.8566666666666666,4.498,5.4351,4.3731,4.6914,Não
1994-08-12,0.86,4.625,5.4351,4.3731,4.6914,Não
1994-08-13,0.86,4.625,5.4351,4.3731,4.6914,Não
1994-08-14,0.86,4.625,5.4351,4.3731,4.6914,Não
1994-08-15,0.86,4.498,5.4351,4.3731,4.6914,Não
1994-08-16,0.8566666666666666,4.498,5.4351,4.3731,4.6914,Não
1994-08-17,0.85,4.498,5.4351,4.3731,4.6914,Não
1994-08-18,0.85,4.498,5.4351,4.3731,4.6914,Não
1994-08-19,0.8533333333333334,4.625,5.4351,4.3731,4.6914,Não
1994-08-20,0.8533333333333334,4.625,5.4351,4.3731,4.6914,Não
1994-08-21,0.8533333333333334,4.625,5.4351,4.3731,4.6914,Não
1994-08-22,0.8533333333333334,4.625,5.4351,4.3731,4.6914,Não
1994-08-23,0.8466666666666667,4.498,5.4351,4.3731,4.6914,Não
1994-08-24,0.8433333333333333,4.498,5.4351,4.3731,4.6914,Não
1994-08-25,0.85,4.7543,5.4351,4.3731,4.6914,Não
1994-08-26,0.85,4.625,5.4351,4.3731,4.6914,Não
1994-08-27,0.85,4.7543,5.4351,4.3731,4.6914,Não
1994-08-28,0.85,4.7543,5.4351,4.3731,4.6914,Não
1994-08-29,0.8566666666666666,4.625,5.4351,4.3731,4.6914,Não
1994-08-30,0.8466666666666667,4.7543,5.4351,4.3731,4.6914,Não
1994-08-31,0.84,4.625,5.4351,4.3731,4.6914,Não
1994-09-01,0.84,4.625,4.8859,3.7818,4.3151,Não
1994-09-02,0.82,4.3731,4.8859,3.7818,4.3151,Não
1994-09-03,0.82,4.3731,4.8859,3.7818,4.3151,Não
1994-09-04,0.82,4.3731,4.8859,3.7818,4.3151,Não
1994-09-05,0.82,4.3731,4.8859,3.7818,4.3151,Não
1994-09-06,0.86,4.8859,4.8859,3.7818,4.3151,Não
1994-09-07,0.8366666666666666,4.625,4.8859,3.7818,4.3151,Não
1994-09-08,0.85,4.7543,4.8859,3.7818,4.3151,Não
1994-09-09,0.85,4.7543,4.8859,3.7818,4.3151,Não
1994-09-10,0.86,4.8859,4.8859,3.7818,4.3151,Não
1994-09-11,0.86,4.8859,4.8859,3.7818,4.3151,Não
1994-09-12,0.84,4.625,4.8859,3.7818,4.3151,Não
1994-09-13,0.82,4.3731,4.8859,3.7818,4.3151,Não
1994-09-14,0.8166666666666668,4.3731,4.8859,3.7818,4.3151,Não
1994-09-15,0.81,4.2505,4.8859,3.7818,4.3151,Não
1994-09-16,0.81,4.2505,4.8859,3.7818,4.3151,Não
1994-09-17,0.8166666666666668,4.3731,4.8859,3.7818,4.3151,Não
1994-09-18,0.81,4.2505,4.8859,3.7818,4.3151,Não
1994-09-19,0.81,4.2505,4.8859,3.7818,4.3151,Não
1994-09-20,0.81,4.2505,4.8859,3.7818,4.3151,Não
1994-09-21,0.8000000000000002,4.1301,4.8859,3.7818,4.3151,Não
1994-09-22,0.8000000000000002,4.1301,4.8859,3.7818,4.3151,Não
1994-09-23,0.8000000000000002,4.1301,4.8859,3.7818,4.3151,Não
1994-09-24,0.7799999999999999,3.8958,4.8859,3.7818,4.3151,Não
1994-09-25,0.7799999999999999,3.8958,4.8859,3.7818,4.3151,Não
1994-09-26,0.7799999999999999,3.8958,4.8859,3.7818,4.3151,Não
1994-09-27,0.7799999999999999,3.8958,4.8859,3.7818,4.3151,Não
1994-09-28,0.7799999999999999,3.8958,4.8859,3.7818,4.3151,Não
1994-09-29,0.7799999999999999,3.8958,4.8859,3.7818,4.3151,Não
1994-09-30,0.7666666666666666,3.7818,4.8859,3.7818,4.3151,Não
1994-10-01,0.7666666666666666,3.7818,12.2016,3.4527,5.1332,Não
1994-10-02,0.7600000000000001,3.67,12.2016,3.4527,5.1332,Não
1994-10-03,0.7600000000000001,3.67,12.2016,3.4527,5.1332,Não
1994-10-04,0.7600000000000001,3.67,12.2016,3.4527,5.1332,Não
1994-10-05,0.9266666666666667,3.67,12.2016,3.4527,5.1332,Não
1994-10-06,0.9266666666666667,3.67,12.2016,3.4527,5.1332,Não
1994-10-07,1.02,7.5503,12.2016,3.4527,5.1332,Não
1994-10-08,1.03,7.745,12.2016,3.4527,5.1332,Não
1994-10-09,0.98,6.7981,12.2016,3.4527,5.1332,Não
1994-10-10,0.82,4.3731,12.2016,3.4527,5.1332,Não
1994-10-11,0.82,4.3731,12.2016,3.4527,5.1332,Não
1994-10-12,0.81,4.2505,12.2016,3.4527,5.1332,Não
1994-10-13,0.8000000000000002,4.1301,12.2016,3.4527,5.1332,Não
1994-10-14,0.8000000000000002,4.1301,12.2016,3.4527,5.1332,Não
1994-10-15,0.7966666666666667,4.1301,12.2016,3.4527,5.1332,Não
1994-10-16,0.7966666666666667,4.1301,12.2016,3.4527,5.1332,Não
1994-10-17,0.7866666666666667,4.0118,12.2016,3.4527,5.1332,Não
1994-10-18,0.7766666666666667,3.8958,12.2016,3.4527,5.1332,Não
1994-10-19,0.7666666666666666,3.7818,12.2016,3.4527,5.1332,Não
1994-10-20,0.7600000000000001,3.67,12.2016,3.4527,5.1332,Não
1994-10-21,0.7600000000000001,3.67,12.2016,3.4527,5.1332,Não
1994-10-22,0.75,3.5603,12.2016,3.4527,5.1332,Não
1994-10-23,0.7466666666666667,3.5603,12.2016,3.4527,5.1332,Não
1994-10-24,0.7399999999999999,3.4527,12.2016,3.4527,5.1332,Não
1994-10-25,0.7399999999999999,3.4527,12.2016,3.4527,5.1332,Não
1994-10-26,0.7966666666666667,4.1301,12.2016,3.4527,5.1332,Não
1994-10-27,0.91,5.5827,12.2016,3.4527,5.1332,Não
1994-10-28,1.1133333333333333,11.953,12.2016,3.4527,5.1332,Não
1994-10-29,1.2266666666666666,12.2016,12.2016,3.4527,5.1332,Não
1994-10-30,1.24,12.2016,12.2016,3.4527,5.1332,Não
1994-10-31,1.05,6.2615,12.2016,3.4527,5.1332,Não
1994-11-01,0.91,5.5827,35.852,3.67,8.4483,Não
1994-11-02,1.12,9.617,35.852,3.67,8.4483,Não
1994-11-03,0.9866666666666668,6.9822,35.852,3.67,8.4483,Não
1994-11-04,0.9266666666666667,5.9169,35.852,3.67,8.4483,Não
1994-11-05,0.9766666666666666,6.7981,35.852,3.67,8.4483,Não
1994-11-06,0.8466666666666667,4.7543,35.852,3.67,8.4483,Não
1994-11-07,0.7966666666666667,4.1301,35.852,3.67,8.4483,Não
1994-11-08,0.7600000000000001,3.67,35.852,3.67,8.4483,Não
1994-11-09,0.79,4.0118,35.852,3.67,8.4483,Não
1994-11-10,0.77,3.7818,35.852,3.67,8.4483,Não
1994-11-11,0.85,4.7543,35.852,3.67,8.4483,Não
1994-11-12,0.84,4.625,35.852,3.67,8.4483,Não
1994-11-13,0.79,4.0118,35.852,3.67,8.4483,Não
1994-11-14,0.7666666666666666,3.7818,35.852,3.67,8.4483,Não
1994-11-15,0.9566666666666668,4.1301,35.852,3.67,8.4483,Não
1994-11-16,1.26,4.0118,35.852,3.67,8.4483,Não
1994-11-17,1.2433333333333334,4.1301,35.852,3.67,8.4483,Não
1994-11-18,1.3133333333333332,6.2615,35.852,3.67,8.4483,Não
1994-11-19,1.21,8.7582,35.852,3.67,8.4483,Não
1994-11-20,1.41,15.1178,35.852,3.67,8.4483,Não
1994-11-21,1.3966666666666665,12.9639,35.852,3.67,8.4483,Não
1994-11-22,1.2166666666666666,11.953,35.852,3.67,8.4483,Não
1994-11-23,0.9266666666666667,8.1423,35.852,3.67,8.4483,Não
1994-11-24,1.15,10.2893,35.852,3.67,8.4483,Não
1994-11-25,1.11,9.3982,35.852,3.67,8.4483,Não
1994-11-26,0.91,5.5827,35.852,3.67,8.4483,Não
1994-11-27,0.9466666666666668,6.2615,35.852,3.67,8.4483,Não
1994-11-28,0.9966666666666668,7.1689,35.852,3.67,8.4483,Não
1994-11-29,1.7866666666666668,31.0095,35.852,3.67,8.4483,Não
1994-11-30,1.9,35.852,35.852,3.67,8.4483,Não
1994-12-01,1.5366666666666664,21.3579,46.6414,5.7485,14.1103,Não
1994-12-02,1.3666666666666665,15.9713,46.6414,5.7485,14.1103,Não
1994-12-03,1.3,14.0187,46.6414,5.7485,14.1103,Não
1994-12-04,1.2266666666666666,12.2016,46.6414,5.7485,14.1103,Não
1994-12-05,1.086666666666667,8.9689,46.6414,5.7485,14.1103,Não
1994-12-06,0.9266666666666667,5.9169,46.6414,5.7485,14.1103,Não
1994-12-07,0.92,5.7485,46.6414,5.7485,14.1103,Não
1994-12-08,1.2366666666666666,12.453,46.6414,5.7485,14.1103,Não
1994-12-09,1.87,34.495,46.6414,5.7485,14.1103,Não
1994-12-10,1.1966666666666663,11.4641,46.6414,5.7485,14.1103,Não
1994-12-11,1.05,8.1423,46.6414,5.7485,14.1103,Não
1994-12-12,0.9966666666666668,7.1689,46.6414,5.7485,14.1103,Não
1994-12-13,0.93,5.9169,46.6414,5.7485,14.1103,Não
1994-12-14,0.9166666666666666,5.7485,46.6414,5.7485,14.1103,Não
1994-12-15,0.9466666666666668,6.2615,46.6414,5.7485,14.1103,Não
1994-12-16,1.17,10.7511,46.6414,5.7485,14.1103,Não
1994-12-17,1.22,11.953,46.6414,5.7485,14.1103,Não
1994-12-18,0.8933333333333332,12.2016,46.6414,5.7485,14.1103,Não
1994-12-19,1.18,10.986,46.6414,5.7485,14.1103,Não
1994-12-20,1.1466666666666667,10.2893,46.6414,5.7485,14.1103,Não
1994-12-21,1.096666666666667,9.1822,46.6414,5.7485,14.1103,Não
1994-12-22,1.03,7.745,46.6414,5.7485,14.1103,Não
1994-12-23,0.9666666666666668,6.6166,46.6414,5.7485,14.1103,Não
1994-12-24,2.12,46.6414,46.6414,5.7485,14.1103,Não
1994-12-25,2.0966666666666667,45.5994,46.6414,5.7485,14.1103,Não
1994-12-26,1.62,24.243,46.6414,5.7485,14.1103,Não
1994-12-27,1.5,19.9867,46.6414,5.7485,14.1103,Não
1994-12-28,1.2766666666666666,13.4858,46.6414,5.7485,14.1103,Não
1994-12-29,1.2266666666666666,12.2016,46.6414,5.7485,14.1103,Não
1994-12-30,1.1566666666666665,10.5188,46.6414,5.7485,14.1103,Não
1994-12-31,1.096666666666667,9.1822,46.6414,5.7485,14.1103,Não
1995-01-01,1.04,7.9423,12.453,4.3731,6.8165,Não
1995-01-02,1.0166666666666666,7.5503,12.453,4.3731,6.8165,Não
1995-01-03,1.0,7.1689,12.453,4.3731,6.8165,Não
1995-01-04,1.0,7.1689,12.453,4.3731,6.8165,Não
1995-01-05,0.9666666666666668,6.6166,12.453,4.3731,6.8165,Não
1995-01-06,0.94,6.0879,12.453,4.3731,6.8165,Não
1995-01-07,0.93,5.9169,12.453,4.3731,6.8165,Não
1995-01-08,0.92,5.7485,12.453,4.3731,6.8165,Não
1995-01-09,0.92,5.7485,12.453,4.3731,6.8165,Não
1995-01-10,0.91,5.5827,12.453,4.3731,6.8165,Não
1995-01-11,0.9,5.4351,12.453,4.3731,6.8165,Não
1995-01-12,1.0766666666666669,8.7582,12.453,4.3731,6.8165,Não
1995-01-13,1.04,7.9423,12.453,4.3731,6.8165,Não
1995-01-14,0.9566666666666668,6.4378,12.453,4.3731,6.8165,Não
1995-01-15,0.84,4.625,12.453,4.3731,6.8165,Não
1995-01-16,0.92,5.7485,12.453,4.3731,6.8165,Não
1995-01-17,0.9,5.4351,12.453,4.3731,6.8165,Não
1995-01-18,0.8866666666666667,5.2943,12.453,4.3731,6.8165,Não
1995-01-19,0.8366666666666666,4.625,12.453,4.3731,6.8165,Não
1995-01-20,0.8266666666666667,4.498,12.453,4.3731,6.8165,Não
1995-01-21,0.82,4.3731,12.453,4.3731,6.8165,Não
1995-01-22,1.1866666666666663,11.2237,12.453,4.3731,6.8165,Não
1995-01-23,1.18,10.986,12.453,4.3731,6.8165,Não
1995-01-24,1.16,10.5188,12.453,4.3731,6.8165,Não
1995-01-25,1.2366666666666666,12.453,12.453,4.3731,6.8165,Não
1995-01-26,1.086666666666667,8.9689,12.453,4.3731,6.8165,Não
1995-01-27,0.9366666666666666,6.0879,12.453,4.3731,6.8165,Não
1995-01-28,0.9266666666666667,5.9169,12.453,4.3731,6.8165,Não
1995-01-29,0.91,5.5827,12.453,4.3731,6.8165,Não
1995-01-30,0.9,5.4351,12.453,4.3731,6.8165,Não
1995-01-31,0.8966666666666666,5.4351,12.453,4.3731,6.8165,Não
1995-02-01,0.92,5.7485,16.85,4.2505,7.1037,Não
1995-02-02,0.9499999999999998,6.2615,16.85,4.2505,7.1037,Não
1995-02-03,0.9066666666666668,5.5827,16.85,4.2505,7.1037,Não
1995-02-04,0.87,5.0197,16.85,4.2505,7.1037,Não
1995-02-05,0.83,4.498,16.85,4.2505,7.1037,Não
1995-02-06,0.8266666666666667,4.498,16.85,4.2505,7.1037,Não
1995-02-07,0.82,4.3731,16.85,4.2505,7.1037,Não
1995-02-08,0.8966666666666666,5.4351,16.85,4.2505,7.1037,Não
1995-02-09,1.106666666666667,9.3982,16.85,4.2505,7.1037,Não
1995-02-10,1.29,13.7508,16.85,4.2505,7.1037,Não
1995-02-11,1.2166666666666666,11.953,16.85,4.2505,7.1037,Não
1995-02-12,0.99,6.9822,16.85,4.2505,7.1037,Não
1995-02-13,1.1466666666666667,10.2893,16.85,4.2505,7.1037,Não
1995-02-14,0.9466666666666668,6.2615,16.85,4.2505,7.1037,Não
1995-02-15,1.2066666666666668,11.7072,16.85,4.2505,7.1037,Não
1995-02-16,1.3966666666666665,16.85,16.85,4.2505,7.1037,Não
1995-02-17,1.1466666666666667,10.2893,16.85,4.2505,7.1037,Não
1995-02-18,0.9466666666666668,6.2615,16.85,4.2505,7.1037,Não
1995-02-19,0.91,5.5827,16.85,4.2505,7.1037,Não
1995-02-20,0.96,6.4378,16.85,4.2505,7.1037,Não
1995-02-21,1.04,7.9423,16.85,4.2505,7.1037,Não
1995-02-22,0.8966666666666666,5.4351,16.85,4.2505,7.1037,Não
1995-02-23,0.8566666666666666,4.8859,16.85,4.2505,7.1037,Não
1995-02-24,0.85,4.7543,16.85,4.2505,7.1037,Não
1995-02-25,0.83,4.498,16.85,4.2505,7.1037,Não
1995-02-26,0.82,4.3731,16.85,4.2505,7.1037,Não
1995-02-27,0.81,4.2505,16.85,4.2505,7.1037,Não
1995-02-28,0.9066666666666668,5.5827,16.85,4.2505,7.1037,Não
1995-03-01,0.9066666666666668,5.5827,9.617,4.0118,5.5628,Não
1995-03-02,0.8866666666666667,5.2943,9.617,4.0118,5.5628,Não
1995-03-03,0.86,4.8859,9.617,4.0118,5.5628,Não
1995-03-04,0.8366666666666666,4.625,9.617,4.0118,5.5628,Não
1995-03-05,0.8166666666666668,4.3731,9.617,4.0118,5.5628,Não
1995-03-06,0.84,4.625,9.617,4.0118,5.5628,Não
1995-03-07,0.96,6.4378,9.617,4.0118,5.5628,Não
1995-03-08,0.94,6.0879,9.617,4.0118,5.5628,Não
1995-03-09,0.91,5.5827,9.617,4.0118,5.5628,Não
1995-03-10,0.7966666666666667,4.1301,9.617,4.0118,5.5628,Não
1995-03-11,0.79,4.0118,9.617,4.0118,5.5628,Não
1995-03-12,0.79,4.0118,9.617,4.0118,5.5628,Não
1995-03-13,0.79,4.0118,9.617,4.0118,5.5628,Não
1995-03-14,0.79,4.0118,9.617,4.0118,5.5628,Não
1995-03-15,1.0166666666666666,7.5503,9.617,4.0118,5.5628,Não
1995-03-16,1.02,7.5503,9.617,4.0118,5.5628,Não
1995-03-17,0.88,5.1559,9.617,4.0118,5.5628,Não
1995-03-18,0.8566666666666666,4.8859,9.617,4.0118,5.5628,Não
1995-03-19,0.8266666666666667,4.498,9.617,4.0118,5.5628,Não
1995-03-20,0.8066666666666666,4.2505,9.617,4.0118,5.5628,Não
1995-03-21,0.8066666666666666,4.2505,9.617,4.0118,5.5628,Não
1995-03-22,0.83,4.498,9.617,4.0118,5.5628,Não
1995-03-23,1.03,7.745,9.617,4.0118,5.5628,Não
1995-03-24,1.03,7.745,9.617,4.0118,5.5628,Não
1995-03-25,0.93,5.9169,9.617,4.0118,5.5628,Não
1995-03-26,1.0266666666666666,7.745,9.617,4.0118,5.5628,Não
1995-03-27,1.12,9.617,9.617,4.0118,5.5628,Não
1995-03-28,0.91,5.5827,9.617,4.0118,5.5628,Não
1995-03-29,0.8566666666666666,4.8859,9.617,4.0118,5.5628,Não
1995-03-30,0.8466666666666667,4.7543,9.617,4.0118,5.5628,Não
1995-03-31,1.05,8.1423,9.617,4.0118,5.5628,Não
1995-04-01,0.9566666666666668,6.4378,11.2237,4.2505,6.149,Não
1995-04-02,0.9066666666666668,5.5827,11.2237,4.2505,6.149,Não
1995-04-03,0.8766666666666666,5.1559,11.2237,4.2505,6.149,Não
1995-04-04,0.94,6.0879,11.2237,4.2505,6.149,Não
1995-04-05,0.9499999999999998,6.2615,11.2237,4.2505,6.149,Não
1995-04-06,0.9466666666666668,6.2615,11.2237,4.2505,6.149,Não
1995-04-07,0.93,5.9169,11.2237,4.2505,6.149,Não
1995-04-08,0.94,6.0879,11.2237,4.2505,6.149,Não
1995-04-09,0.94,6.0879,11.2237,4.2505,6.149,Não
1995-04-10,0.9466666666666668,6.2615,11.2237,4.2505,6.149,Não
1995-04-11,0.95,6.2615,11.2237,4.2505,6.149,Não
1995-04-12,0.95,6.2615,11.2237,4.2505,6.149,Não
1995-04-13,1.18,10.986,11.2237,4.2505,6.149,Não
1995-04-14,1.1866666666666668,11.2237,11.2237,4.2505,6.149,Não
1995-04-15,0.9499999999999998,6.2615,11.2237,4.2505,6.149,Não
1995-04-16,0.9,5.4351,11.2237,4.2505,6.149,Não
1995-04-17,0.89,5.2943,11.2237,4.2505,6.149,Não
1995-04-18,0.8566666666666666,4.8859,11.2237,4.2505,6.149,Não
1995-04-19,0.8166666666666668,4.3731,11.2237,4.2505,6.149,Não
1995-04-20,0.85,4.7543,11.2237,4.2505,6.149,Não
1995-04-21,0.91,5.5827,11.2237,4.2505,6.149,Não
1995-04-22,1.03,7.745,11.2237,4.2505,6.149,Não
1995-04-23,0.99,6.9822,11.2237,4.2505,6.149,Não
1995-04-24,0.9466666666666668,6.2615,11.2237,4.2505,6.149,Não
1995-04-25,0.9066666666666668,5.5827,11.2237,4.2505,6.149,Não
1995-04-26,0.96,6.4378,11.2237,4.2505,6.149,Não
1995-04-27,0.8966666666666666,5.4351,11.2237,4.2505,6.149,Não
1995-04-28,0.89,5.2943,11.2237,4.2505,6.149,Não
1995-04-29,0.8066666666666666,4.2505,11.2237,4.2505,6.149,Não
1995-04-30,0.8666666666666667,5.0197,11.2237,4.2505,6.149,Não
1995-05-01,0.8366666666666666,4.625,14.2893,4.0118,5.1198,Não
1995-05-02,0.82,4.3731,14.2893,4.0118,5.1198,Não
1995-05-03,0.81,4.2505,14.2893,4.0118,5.1198,Não
1995-05-04,0.81,4.2505,14.2893,4.0118,5.1198,Não
1995-05-05,0.8066666666666666,4.2505,14.2893,4.0118,5.1198,Não
1995-05-06,0.8000000000000002,4.1301,14.2893,4.0118,5.1198,Não
1995-05-07,0.8000000000000002,4.1301,14.2893,4.0118,5.1198,Não
1995-05-08,0.79,4.0118,14.2893,4.0118,5.1198,Não
1995-05-09,0.7966666666666667,4.1301,14.2893,4.0118,5.1198,Não
1995-05-10,0.8000000000000002,4.1301,14.2893,4.0118,5.1198,Não
1995-05-11,0.8000000000000002,4.1301,14.2893,4.0118,5.1198,Não
1995-05-12,0.8000000000000002,4.1301,14.2893,4.0118,5.1198,Não
1995-05-13,0.8066666666666666,4.2505,14.2893,4.0118,5.1198,Não
1995-05-14,0.81,4.2505,14.2893,4.0118,5.1198,Não
1995-05-15,0.81,4.2505,14.2893,4.0118,5.1198,Não
1995-05-16,0.8000000000000002,4.1301,14.2893,4.0118,5.1198,Não
1995-05-17,0.79,4.0118,14.2893,4.0118,5.1198,Não
1995-05-18,0.79,4.0118,14.2893,4.0118,5.1198,Não
1995-05-19,0.9,5.4351,14.2893,4.0118,5.1198,Não
1995-05-20,0.8666666666666667,5.0197,14.2893,4.0118,5.1198,Não
1995-05-21,0.9,5.4351,14.2893,4.0118,5.1198,Não
1995-05-22,1.04,7.9423,14.2893,4.0118,5.1198,Não
1995-05-23,1.31,14.2893,14.2893,4.0118,5.1198,Não
1995-05-24,1.0766666666666669,8.7582,14.2893,4.0118,5.1198,Não
1995-05-25,1.0,7.1689,14.2893,4.0118,5.1198,Não
1995-05-26,0.8966666666666666,5.4351,14.2893,4.0118,5.1198,Não
1995-05-27,0.87,5.0197,14.2893,4.0118,5.1198,Não
1995-05-28,0.86,4.8859,14.2893,4.0118,5.1198,Não
1995-05-29,0.8466666666666667,4.7543,14.2893,4.0118,5.1198,Não
1995-05-30,0.8366666666666666,4.625,14.2893,4.0118,5.1198,Não
1995-05-31,0.8266666666666667,4.498,14.2893,4.0118,5.1198,Não
1995-06-01,0.82,4.3731,4.3731,3.5603,3.9961,Não
1995-06-02,0.82,4.3731,4.3731,3.5603,3.9961,Não
1995-06-03,0.8166666666666668,4.3731,4.3731,3.5603,3.9961,Não
1995-06-04,0.81,4.2505,4.3731,3.5603,3.9961,Não
1995-06-05,0.8066666666666666,4.2505,4.3731,3.5603,3.9961,Não
1995-06-06,0.8000000000000002,4.1301,4.3731,3.5603,3.9961,Não
1995-06-07,0.8000000000000002,4.1301,4.3731,3.5603,3.9961,Não
1995-06-08,0.7966666666666667,4.1301,4.3731,3.5603,3.9961,Não
1995-06-09,0.7866666666666667,4.0118,4.3731,3.5603,3.9961,Não
1995-06-10,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-11,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-12,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-13,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-14,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-15,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-16,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-17,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-18,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-19,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-20,0.7633333333333333,4.2505,4.3731,3.5603,3.9961,Não
1995-06-21,0.79,4.2505,4.3731,3.5603,3.9961,Não
1995-06-22,0.7866666666666667,4.1301,4.3731,3.5603,3.9961,Não
1995-06-23,0.7833333333333333,4.0118,4.3731,3.5603,3.9961,Não
1995-06-24,0.7799999999999999,3.8958,4.3731,3.5603,3.9961,Não
1995-06-25,0.7766666666666667,3.8958,4.3731,3.5603,3.9961,Não
1995-06-26,0.7733333333333334,3.8958,4.3731,3.5603,3.9961,Não
1995-06-27,0.7600000000000001,3.7818,4.3731,3.5603,3.9961,Não
1995-06-28,0.7666666666666666,3.67,4.3731,3.5603,3.9961,Não
1995-06-29,0.7633333333333333,3.5603,4.3731,3.5603,3.9961,Não
1995-06-30,0.75,3.5603,4.3731,3.5603,3.9961,Não
1995-07-01,0.7566666666666667,3.7818,4.1301,3.3472,3.6267,Não
1995-07-02,0.7533333333333333,4.1301,4.1301,3.3472,3.6267,Não
1995-07-03,0.75,3.8958,4.1301,3.3472,3.6267,Não
1995-07-04,0.7566666666666667,3.67,4.1301,3.3472,3.6267,Não
1995-07-05,0.7600000000000001,3.5603,4.1301,3.3472,3.6267,Não
1995-07-06,0.75,3.4527,4.1301,3.3472,3.6267,Não
1995-07-07,0.7466666666666667,3.4527,4.1301,3.3472,3.6267,Não
1995-07-08,0.7466666666666667,3.4527,4.1301,3.3472,3.6267,Não
1995-07-09,0.7466666666666667,3.4527,4.1301,3.3472,3.6267,Não
1995-07-10,0.75,3.5603,4.1301,3.3472,3.6267,Não
1995-07-11,0.7600000000000001,3.7818,4.1301,3.3472,3.6267,Não
1995-07-12,0.7666666666666666,3.8958,4.1301,3.3472,3.6267,Não
