data;vazao;nivel;chuva;Interpolado chuva;Interpolado vazao
28/12/2016;29,28333333;259,25;4,938191696;Sim;Não
29/12/2016;25,60833333;248,8333333;8,471422938;Sim;Não
30/12/2016;24,2875;244,7916667;13,17566093;Sim;Não
31/12/2016;22,025;238;9,889287053;Sim;Não
01/01/2017;21,39583333;235,5416667;11,49152042;Sim;Não
02/01/2017;19,81666667;230,2916667;14,77664268;Sim;Não
03/01/2017;18,66666667;225,5;11,50983634;Sim;Não
04/01/2017;28,17083333;255,1666667;12,96696786;Sim;Não
05/01/2017;22,84583333;239,875;8,381688348;Sim;Não
06/01/2017;18,14166667;224,5833333;13,38134561;Sim;Não
07/01/2017;18,05833333;224,4583333;10,12540103;Sim;Não
08/01/2017;15,18333333;210,6666667;13,4063799;Sim;Não
09/01/2017;15,39583333;208,2916667;11,77275652;Sim;Não
10/01/2017;14,01666667;209,5;10,09247596;Sim;Não
11/01/2017;13,675;208,2083333;11,78366458;Sim;Não
12/01/2017;17,37916667;222,25;18,58908009;Sim;Não
13/01/2017;21,57083333;235,7916667;8,522138792;Sim;Não
14/01/2017;18,92083333;227,4583333;5,307793517;Sim;Não
15/01/2017;19,76666667;230,0416667;1,904753286;Sim;Não
16/01/2017;28,8625;257,9166667;3,484712403;Sim;Não
17/01/2017;19,025;227,5416667;3,483329387;Sim;Não
18/01/2017;16,07916667;217,25;3,469159238;Sim;Não
19/01/2017;13,09166667;200,875;3,469159238;Sim;Não
20/01/2017;13,00833333;205,6666667;3,501770343;Sim;Não
21/01/2017;11,42083333;199,5833333;5,205019352;Sim;Não
22/01/2017;13,3375;207,125;3,489488959;Sim;Não
23/01/2017;13,275;207,0416667;0,996641546;Sim;Não
24/01/2017;13,05;205,75;3,484761157;Sim;Não
25/01/2017;11,52083333;199,9583333;6,952507267;Sim;Não
26/01/2017;10,77083333;196,7916667;8,750224391;Sim;Não
27/01/2017;8,4625;180,125;11,90476638;Sim;Não
28/01/2017;9,708333333;184,8333333;17,71968211;Sim;Não
29/01/2017;10,475;188,2916667;17,8812804;Sim;Não
30/01/2017;11,07916667;191,2916667;18,15990021;Sim;Não
31/01/2017;11,04583333;197,875;21,42041935;Sim;Não
01/02/2017;10,425;194;12,42553331;Sim;Não
02/02/2017;10,65;191,2083333;19,57553975;Sim;Não
03/02/2017;9,008333333;178,5416667;20,26324289;Sim;Não
04/02/2017;33,29583333;268,5833333;3,533604501;Sim;Não
05/02/2017;57,85;333,75;1,986072153;Sim;Não
06/02/2017;34,925;273,875;0,566468611;Sim;Não
07/02/2017;39,875;286,25;0,340271382;Sim;Não
08/02/2017;34,5125;272,5833333;2,963820974;Sim;Não
09/02/2017;78,93333333;365,75;5,413922725;Sim;Não
10/02/2017;54,10416667;317,875;0,260684633;Sim;Não
11/02/2017;46,40869565;300,8695652;4,951290537;Sim;Não
12/02/2017;40,465;288;0,209453287;Sim;Não
13/02/2017;33,47083333;270,375;9,48492703;Sim;Não
14/02/2017;25,10416667;247,3333333;0,042071128;Sim;Não
15/02/2017;24,55;245,625;16,01559937;Sim;Não
16/02/2017;22,3125;239;45,41963994;Sim;Não
