data;vazao;nivel;chuva;Interpolado chuva;Interpolado vazao
17/01/2006;4,878692416;;0;Sim;Sim
18/01/2006;4,862101495;;0;Sim;Sim
19/01/2006;4,82948911;;0;Sim;Sim
20/01/2006;4,813456695;;0;Sim;Sim
21/01/2006;4,797610449;;0;Sim;Sim
22/01/2006;4,797610449;;0;Sim;Sim
23/01/2006;4,781939421;;0;Sim;Sim
24/01/2006;4,766454561;;0;Sim;Sim
25/01/2006;4,781939421;;0;Sim;Sim
26/01/2006;4,797610449;;0,067512392;Sim;Sim
27/01/2006;4,766454561;;3,619398811;Sim;Sim
28/01/2006;4,75115587;;0,178103646;Sim;Sim
29/01/2006;4,75115587;;0,359699337;Sim;Sim
30/01/2006;4,736043348;;0,020811989;Sim;Sim
31/01/2006;4,736043348;;0;Sim;Sim
01/02/2006;4,736043348;;1,839999403;Sim;Sim
02/02/2006;4,721106044;;0;Sim;Sim
03/02/2006;4,706354908;;0;Sim;Sim
04/02/2006;4,706354908;;0;Sim;Sim
05/02/2006;4,663207562;;0;Sim;Sim
06/02/2006;4,663207562;;0;Sim;Sim
07/02/2006;4,677400192;;0;Sim;Sim
08/02/2006;4,677400192;;0;Sim;Sim
09/02/2006;4,691789941;;0,178422979;Sim;Sim
10/02/2006;4,706354908;;24,26803732;Sim;Sim
11/02/2006;4,677400192;;0,125912036;Sim;Sim
12/02/2006;5,68562444;;28,62584107;Sim;Sim
13/02/2006;4,845707694;;0;Sim;Sim
14/02/2006;4,766454561;;0;Sim;Sim
15/02/2006;4,766454561;;0;Sim;Sim
16/02/2006;4,845707694;;2,775347911;Sim;Sim
17/02/2006;4,736043348;;0,032704554;Sim;Sim
18/02/2006;4,706354908;;0;Sim;Sim
19/02/2006;4,691789941;;0;Sim;Sim
20/02/2006;4,691789941;;3,60114685;Sim;Sim
21/02/2006;4,677400192;;0;Sim;Sim
22/02/2006;4,677400192;;0;Sim;Sim
23/02/2006;4,663207562;;1,359332826;Sim;Sim
24/02/2006;4,663207562;;0,004279853;Sim;Sim
25/02/2006;4,677400192;;0,179726994;Sim;Sim
26/02/2006;4,677400192;;0,408711259;Sim;Sim
27/02/2006;4,75115587;;34,07629097;Sim;Sim
28/02/2006;5,303025755;;16,71618973;Sim;Sim
01/03/2006;5,723821888;;18,63100453;Sim;Sim
02/03/2006;5,840133553;;8,06968289;Sim;Sim
03/03/2006;5,390995965;;2,737641928;Sim;Sim
04/03/2006;5,110943408;;37,36706032;Sim;Sim
05/03/2006;4,878692416;;0;Sim;Sim
06/03/2006;5,228580157;;4,584036426;Sim;Sim
07/03/2006;5,97523731;;29,1323798;Sim;Sim
08/03/2006;5,666646179;;55,81707471;Sim;Sim
09/03/2006;5,303025755;;1,932156976;Sim;Sim
10/03/2006;5,149414633;;3,383845545;Sim;Sim
11/03/2006;5,97523731;;3,277812386;Sim;Sim
12/03/2006;5,408824361;;11,33524779;Sim;Sim
13/03/2006;5,091976098;;0,20892066;Sim;Sim
14/03/2006;4,964351944;;0,398643239;Sim;Sim
15/03/2006;4,964351944;;6,440876739;Sim;Sim
16/03/2006;4,862101495;;4,215980071;Sim;Sim
17/03/2006;5,408824361;;0,865417973;Sim;Sim
18/03/2006;5,666646179;;0,360829652;Sim;Sim
19/03/2006;6,033420521;;27,29704389;Sim;Sim
20/03/2006;6,622984102;;7,220665244;Sim;Sim
21/03/2006;5,97523731;;0,017838847;Sim;Sim
22/03/2006;5,462802348;;2,913334529;Sim;Sim
23/03/2006;5,188630533;;2,534331103;Sim;Sim
24/03/2006;4,895458555;;0,007282097;Sim;Sim
25/03/2006;4,862101495;;0;Sim;Sim
26/03/2006;4,845707694;;0;Sim;Sim
27/03/2006;6,352776586;;19,80257083;Sim;Sim
28/03/2006;5,110943408;;1,382955074;Sim;Sim
29/03/2006;5,017946642;;0;Sim;Sim
30/03/2006;4,929538387;;0;Sim;Sim
31/03/2006;5,781643711;;20,56118467;Sim;Sim
01/04/2006;5,149414633;;11,86426083;Sim;Sim
02/04/2006;5,073194956;;13,7632179;Sim;Sim
03/04/2006;5,355558196;;15,55980175;Sim;Sim
04/04/2006;5,320459911;;8,650727799;Sim;Sim
05/04/2006;5,188630533;;0,375910885;Sim;Sim
06/04/2006;5,110943408;;0,012136828;Sim;Sim
07/04/2006;5,036180228;;0;Sim;Sim
08/04/2006;5,228580157;;0,020835233;Sim;Sim
09/04/2006;5,073194956;;5,417989038;Sim;Sim
10/04/2006;5,337970725;;1,294974679;Sim;Sim
11/04/2006;5,337970725;;16,03402528;Sim;Sim
12/04/2006;5,337970725;;3,074380266;Sim;Sim
13/04/2006;4,982037975;;13,40124418;Sim;Sim
14/04/2006;4,929538387;;2,285311574;Sim;Sim
15/04/2006;4,878692416;;0,35677695;Sim;Sim
16/04/2006;4,862101495;;0,683280981;Sim;Sim
17/04/2006;4,946852081;;0,34129861;Sim;Sim
18/04/2006;4,999899224;;19,61617641;Sim;Sim
19/04/2006;5,110943408;;13,25398375;Sim;Sim
20/04/2006;5,091976098;;4,303631005;Sim;Sim
21/04/2006;4,964351944;;0,004854731;Sim;Sim
22/04/2006;4,912399911;;0;Sim;Sim
23/04/2006;4,862101495;;0;Sim;Sim
24/04/2006;4,82948911;;0;Sim;Sim
25/04/2006;4,82948911;;0,018055664;Sim;Sim
26/04/2006;5,743019171;;10,75801273;Sim;Sim
27/04/2006;5,110943408;;3,195460955;Sim;Sim
28/04/2006;4,999899224;;0,134314283;Sim;Sim
29/04/2006;4,912399911;;0,381267498;Sim;Sim
30/04/2006;4,862101495;;0;Sim;Sim
01/05/2006;4,845707694;;0,055780724;Sim;Sim
02/05/2006;4,82948911;;0;Sim;Sim
03/05/2006;4,813456695;;2,038483713;Sim;Sim
04/05/2006;4,929538387;;6,211363083;Sim;Sim
05/05/2006;4,895458555;;0,883725729;Sim;Sim
06/05/2006;4,82948911;;0;Sim;Sim
07/05/2006;4,82948911;;0;Sim;Sim
08/05/2006;4,797610449;;0,235915968;Sim;Sim
09/05/2006;4,781939421;;0,045355172;Sim;Sim
10/05/2006;4,766454561;;0;Sim;Sim
11/05/2006;4,766454561;;0,760399143;Sim;Sim
12/05/2006;4,82948911;;0,399897819;Sim;Sim
13/05/2006;4,781939421;;0;Sim;Sim
14/05/2006;4,766454561;;0;Sim;Sim
15/05/2006;4,75115587;;0;Sim;Sim
16/05/2006;4,766454561;;0;Sim;Sim
17/05/2006;4,75115587;;0;Sim;Sim
18/05/2006;4,736043348;;0;Sim;Sim
19/05/2006;4,736043348;;0;Sim;Sim
20/05/2006;4,721106044;;0;Sim;Sim
21/05/2006;4,706354908;;0;Sim;Sim
22/05/2006;4,706354908;;0;Sim;Sim
23/05/2006;4,706354908;;0,419186831;Sim;Sim
24/05/2006;4,721106044;;3,401396069;Sim;Sim
25/05/2006;4,736043348;;3,103412159;Sim;Sim
26/05/2006;4,721106044;;0,038433352;Sim;Sim
27/05/2006;4,706354908;;0;Sim;Sim
28/05/2006;4,706354908;;0;Sim;Sim
29/05/2006;4,706354908;;0;Sim;Sim
30/05/2006;4,691789941;;0;Sim;Sim
31/05/2006;4,691789941;;0;Sim;Sim
01/06/2006;4,677400192;;0;Sim;Sim
02/06/2006;4,677400192;;0;Sim;Sim
03/06/2006;4,691789941;;0;Sim;Sim
04/06/2006;4,691789941;;0,015906982;Sim;Sim
05/06/2006;4,677400192;;0;Sim;Sim
06/06/2006;4,677400192;;0;Sim;Sim
07/06/2006;4,677400192;;0;Sim;Sim
08/06/2006;4,677400192;;0;Sim;Sim
09/06/2006;4,691789941;;0,081132935;Sim;Sim
10/06/2006;4,677400192;;0,020231162;Sim;Sim
11/06/2006;4,677400192;;0,093503085;Sim;Sim
12/06/2006;4,663207562;;0,012136828;Sim;Sim
13/06/2006;4,663207562;;1,764019972;Sim;Sim
14/06/2006;4,663207562;;0;Sim;Sim
15/06/2006;4,64919015;;0;Sim;Sim
16/06/2006;4,64919015;;0;Sim;Sim
17/06/2006;4,663207562;;0;Sim;Sim
18/06/2006;4,64919015;;0,016991559;Sim;Sim
19/06/2006;4,663207562;;0,923785786;Sim;Sim
20/06/2006;4,64919015;;0,723358412;Sim;Sim
21/06/2006;4,64919015;;0;Sim;Sim
22/06/2006;4,663207562;;0,018163263;Sim;Sim
23/06/2006;4,663207562;;0;Sim;Sim
24/06/2006;4,64919015;;0;Sim;Sim
25/06/2006;4,64919015;;0,026758271;Sim;Sim
26/06/2006;4,635347956;;0,011892565;Sim;Sim
27/06/2006;4,677400192;;2,733879805;Sim;Sim
28/06/2006;4,64919015;;0,144246246;Sim;Sim
29/06/2006;4,635347956;;0,299347245;Sim;Sim
30/06/2006;4,635347956;;0;Sim;Sim
01/07/2006;4,635347956;;0,015676746;Sim;Sim
02/07/2006;4,64919015;;0,268002098;Sim;Sim
03/07/2006;4,64919015;;2,882240197;Sim;Sim
04/07/2006;4,635347956;;0;Sim;Sim
05/07/2006;4,621702882;;0;Sim;Sim
06/07/2006;4,621702882;;0;Sim;Sim
07/07/2006;4,621702882;;0;Sim;Sim
08/07/2006;4,621702882;;0;Sim;Sim
09/07/2006;4,608233025;;0;Sim;Sim
10/07/2006;4,594949337;;0;Sim;Sim
11/07/2006;4,594949337;;0;Sim;Sim
12/07/2006;4,594949337;;0;Sim;Sim
13/07/2006;4,594949337;;0;Sim;Sim
14/07/2006;4,594949337;;0;Sim;Sim
15/07/2006;4,594949337;;0;Sim;Sim
16/07/2006;4,594949337;;0;Sim;Sim
17/07/2006;4,594949337;;0,027884788;Sim;Sim
18/07/2006;4,594949337;;0;Sim;Sim
19/07/2006;4,594949337;;0;Sim;Sim
20/07/2006;4,581851818;;0;Sim;Sim
21/07/2006;4,581851818;;0;Sim;Sim
22/07/2006;4,581851818;;0;Sim;Sim
23/07/2006;4,568929516;;0;Sim;Sim
24/07/2006;4,568929516;;0;Sim;Sim
25/07/2006;4,568929516;;0;Sim;Sim
26/07/2006;4,568929516;;0;Sim;Sim
27/07/2006;4,568929516;;0;Sim;Sim
28/07/2006;4,568929516;;0;Sim;Sim
29/07/2006;4,556193384;;0;Sim;Sim
30/07/2006;4,568929516;;1,489461469;Sim;Sim
31/07/2006;4,581851818;;0,773103718;Sim;Sim
01/08/2006;4,594949337;;0,408523012;Sim;Sim
02/08/2006;4,594949337;;0,249059494;Sim;Sim
03/08/2006;4,581851818;;0,694467299;Sim;Sim
04/08/2006;4,581851818;;0,091893493;Sim;Sim
05/08/2006;4,568929516;;0,016270057;Sim;Sim
06/08/2006;4,568929516;;0;Sim;Sim
07/08/2006;4,568929516;;0;Sim;Sim
08/08/2006;4,556193384;;0;Sim;Sim
09/08/2006;4,556193384;;0;Sim;Sim
10/08/2006;4,54364342;;0;Sim;Sim
11/08/2006;4,54364342;;0;Sim;Sim
12/08/2006;4,54364342;;0;Sim;Sim
13/08/2006;4,54364342;;0;Sim;Sim
14/08/2006;4,54364342;;0;Sim;Sim
15/08/2006;4,531268673;;0;Sim;Sim
16/08/2006;4,531268673;;0;Sim;Sim
17/08/2006;4,531268673;;0;Sim;Sim
18/08/2006;4,531268673;;0,002973141;Sim;Sim
19/08/2006;4,519091047;;0;Sim;Sim
20/08/2006;4,519091047;;0;Sim;Sim
21/08/2006;4,519091047;;0,147581788;Sim;Sim
22/08/2006;4,519091047;;0,252188063;Sim;Sim
23/08/2006;4,531268673;;0,122243082;Sim;Sim
24/08/2006;4,54364342;;0;Sim;Sim
25/08/2006;4,556193384;;0;Sim;Sim
26/08/2006;4,54364342;;0;Sim;Sim
27/08/2006;4,531268673;;0;Sim;Sim
28/08/2006;4,519091047;;0,251629133;Sim;Sim
29/08/2006;4,519091047;;4,490599105;Sim;Sim
30/08/2006;4,54364342;;4,775843232;Sim;Sim
31/08/2006;4,531268673;;0,02378513;Sim;Sim
01/09/2006;4,519091047;;0;Sim;Sim
02/09/2006;4,519091047;;0;Sim;Sim
03/09/2006;4,507088638;;1,036395102;Sim;Sim
04/09/2006;4,507088638;;0,281668355;Sim;Sim
05/09/2006;4,862101495;;8,500603261;Sim;Sim
06/09/2006;4,621702882;;0,380909009;Sim;Sim
07/09/2006;4,556193384;;0,04075954;Sim;Sim
08/09/2006;4,556193384;;0,72998517;Sim;Sim
09/09/2006;4,556193384;;0;Sim;Sim
10/09/2006;4,54364342;;0;Sim;Sim
11/09/2006;4,531268673;;0,011769595;Sim;Sim
12/09/2006;4,519091047;;0;Sim;Sim
13/09/2006;4,507088638;;0;Sim;Sim
14/09/2006;4,495272398;;0;Sim;Sim
15/09/2006;4,495272398;;0;Sim;Sim
16/09/2006;4,495272398;;0;Sim;Sim
17/09/2006;4,507088638;;0,855838464;Sim;Sim
18/09/2006;4,507088638;;0,342472074;Sim;Sim
19/09/2006;4,519091047;;14,06243606;Sim;Sim
20/09/2006;4,54364342;;0,659830383;Sim;Sim
21/09/2006;4,663207562;;13,12794516;Sim;Sim
22/09/2006;4,663207562;;0,216917708;Sim;Sim
23/09/2006;5,337970725;;1,858326359;Sim;Sim
24/09/2006;4,82948911;;1,420530819;Sim;Sim
25/09/2006;5,017946642;;15,49323907;Sim;Sim
26/09/2006;4,663207562;;1,03712069;Sim;Sim
27/09/2006;4,608233025;;1,244004865;Sim;Sim
28/09/2006;4,568929516;;0,084553274;Sim;Sim
29/09/2006;4,54364342;;0;Sim;Sim
30/09/2006;4,531268673;;0,06500039;Sim;Sim
01/10/2006;4,531268673;;0,620883678;Sim;Sim
02/10/2006;4,54364342;;0,285304372;Sim;Sim
03/10/2006;4,54364342;;0,206867408;Sim;Sim
04/10/2006;4,531268673;;0,509169719;Sim;Sim
05/10/2006;4,519091047;;8,612788216;Sim;Sim
06/10/2006;4,519091047;;0,209959587;Sim;Sim
07/10/2006;4,531268673;;0,002973141;Sim;Sim
08/10/2006;4,519091047;;2,499935013;Sim;Sim
09/10/2006;4,594949337;;23,19267102;Sim;Sim
10/10/2006;5,337970725;;12,17007064;Sim;Sim
11/10/2006;4,64919015;;0,055094154;Sim;Sim
12/10/2006;4,568929516;;0,559725578;Sim;Sim
13/10/2006;4,721106044;;9,406084285;Sim;Sim
14/10/2006;4,862101495;;4,659417718;Sim;Sim
15/10/2006;4,797610449;;4,476064266;Sim;Sim
16/10/2006;4,736043348;;5,790786227;Sim;Sim
17/10/2006;4,621702882;;0,017503213;Sim;Sim
18/10/2006;6,052946337;;4,633627671;Sim;Sim
19/10/2006;4,946852081;;3,568782215;Sim;Sim
20/10/2006;8,300835446;;34,39888893;Sim;Sim
21/10/2006;5,610138487;;3,080264117;Sim;Sim
22/10/2006;5,228580157;;3,74301363;Sim;Sim
23/10/2006;5,091976098;;12,544493;Sim;Sim
24/10/2006;5,444733028;;6,500799417;Sim;Sim
25/10/2006;5,130085936;;2,946522521;Sim;Sim
26/10/2006;4,946852081;;1,004425442;Sim;Sim
27/10/2006;4,797610449;;0;Sim;Sim
28/10/2006;4,677400192;;6,400292827;Sim;Sim
29/10/2006;4,663207562;;0;Sim;Sim
30/10/2006;4,878692416;;2,531751834;Sim;Sim
31/10/2006;4,691789941;;0;Sim;Sim
01/11/2006;4,663207562;;0,003135349;Sim;Sim
02/11/2006;4,663207562;;0,288890621;Sim;Sim
03/11/2006;4,691789941;;8,820170258;Sim;Sim
04/11/2006;5,591455906;;59,43254325;Sim;Sim
05/11/2006;5,268409318;;2,392137386;Sim;Sim
06/11/2006;4,766454561;;0,803274562;Sim;Sim
07/11/2006;5,149414633;;0;Sim;Sim
08/11/2006;7,235610706;;23,70804641;Sim;Sim
09/11/2006;5,073194956;;1,99901999;Sim;Sim
10/11/2006;4,862101495;;2,185600727;Sim;Sim
11/11/2006;5,801070968;;25,41767919;Sim;Sim
12/11/2006;5,373233276;;8,153701252;Sim;Sim
13/11/2006;4,999899224;;3,198233913;Sim;Sim
14/11/2006;5,208517736;;10,60636699;Sim;Sim
15/11/2006;6,393733711;;35,26666534;Sim;Sim
16/11/2006;5,97523731;;6,593236962;Sim;Sim
17/11/2006;5,320459911;;0;Sim;Sim
18/11/2006;5,091976098;;0;Sim;Sim
19/11/2006;4,912399911;;0,09514052;Sim;Sim
20/11/2006;4,862101495;;0,834171667;Sim;Sim
21/11/2006;5,228580157;;13,56402979;Sim;Sim
22/11/2006;5,535857156;;31,97077434;Sim;Sim
23/11/2006;5,337970725;;4,291342884;Sim;Sim
24/11/2006;5,444733028;;9,991176962;Sim;Sim
25/11/2006;5,054599983;;5,471578192;Sim;Sim
26/11/2006;4,895458555;;0,020811989;Sim;Sim
27/11/2006;4,797610449;;0;Sim;Sim
28/11/2006;4,797610449;;0,052067726;Sim;Sim
29/11/2006;4,797610449;;0,474095257;Sim;Sim
30/11/2006;5,97523731;;34,15704439;Sim;Sim
01/12/2006;7,935287627;;54,82870361;Sim;Sim
02/12/2006;6,211222629;;6,510125443;Sim;Sim
03/12/2006;5,303025755;;0,176192261;Sim;Sim
04/12/2006;5,149414633;;0,008919424;Sim;Sim
05/12/2006;5,320459911;;0,023188663;Sim;Sim
06/12/2006;5,188630533;;8,282951037;Sim;Sim
07/12/2006;5,628897727;;1,946530489;Sim;Sim
08/12/2006;5,898502932;;23,31426882;Sim;Sim
09/12/2006;5,572849982;;4,076650819;Sim;Sim
10/12/2006;8,625732769;;18,01223198;Sim;Sim
11/12/2006;6,251380324;;5,271244192;Sim;Sim
12/12/2006;5,820563932;;13,88901461;Sim;Sim
13/12/2006;5,480948325;;2,262780209;Sim;Sim
14/12/2006;5,879469915;;7,451833902;Sim;Sim
15/12/2006;6,924216092;;12,24551672;Sim;Sim
16/12/2006;6,171294907;;2,349673145;Sim;Sim
17/12/2006;5,898502932;;2,682792295;Sim;Sim
18/12/2006;5,499170961;;0,233671197;Sim;Sim
19/12/2006;5,373233276;;1,482798244;Sim;Sim
20/12/2006;5,268409318;;0,0609879;Sim;Sim
21/12/2006;5,228580157;;0,037421132;Sim;Sim
22/12/2006;5,168929499;;0;Sim;Sim
23/12/2006;5,073194956;;0,270443117;Sim;Sim
24/12/2006;5,036180228;;0,067066938;Sim;Sim
25/12/2006;4,999899224;;10,87784368;Sim;Sim
26/12/2006;5,110943408;;3,632466629;Sim;Sim
27/12/2006;5,762293112;;43,88167259;Sim;Sim
28/12/2006;9,45605635;;54,03470127;Sim;Sim
29/12/2006;10,02355346;;89,88634796;Sim;Sim
30/12/2006;10,61577816;;29,91301145;Sim;Sim
31/12/2006;7,44097674;;16,54476818;Sim;Sim
01/01/2007;6,686653815;;18,8233607;Sim;Sim
02/01/2007;6,291767991;;2,840568893;Sim;Sim
03/01/2007;7,580077651;;40,45250787;Sim;Sim
04/01/2007;6,880543093;;14,20548877;Sim;Sim
05/01/2007;6,434909859;;4,736009087;Sim;Sim
06/01/2007;6,052946337;;0,249055703;Sim;Sim
07/01/2007;5,898502932;;0;Sim;Sim
08/01/2007;5,723821888;;0,294239981;Sim;Sim
09/01/2007;5,591455906;;2,104396449;Sim;Sim
10/01/2007;6,291767991;;13,92392145;Sim;Sim
11/01/2007;6,231274098;;13,00842665;Sim;Sim
12/01/2007;6,924216092;;4,880090234;Sim;Sim
13/01/2007;6,092151286;;0,33067718;Sim;Sim
14/01/2007;5,917590704;;12,48087337;Sim;Sim
15/01/2007;5,879469915;;3,93888413;Sim;Sim
16/01/2007;5,898502932;;13,67388356;Sim;Sim
17/01/2007;5,85976888;;27,57586661;Sim;Sim
18/01/2007;5,610138487;;0,479036199;Sim;Sim
19/01/2007;5,444733028;;0,077325649;Sim;Sim
20/01/2007;5,97523731;;8,525974515;Sim;Sim
21/01/2007;5,591455906;;0,086667186;Sim;Sim
22/01/2007;5,666646179;;14,33127906;Sim;Sim
23/01/2007;6,171294907;;8,214209294;Sim;Sim
24/01/2007;7,190525015;;14,9029325;Sim;Sim
25/01/2007;7,32639535;;8,782899012;Sim;Sim
26/01/2007;6,072515958;;0,543027845;Sim;Sim
27/01/2007;5,743019171;;1,474045321;Sim;Sim
28/01/2007;5,97523731;;19,25268497;Sim;Sim
29/01/2007;5,647733624;;0,483838639;Sim;Sim
30/01/2007;5,743019171;;3,448736165;Sim;Sim
31/01/2007;6,946129249;;23,2732652;Sim;Sim
01/02/2007;7,650274221;;9,008000084;Sim;Sim
02/02/2007;10,05100787;;18,93990513;Sim;Sim
03/02/2007;7,190525015;;9,072875841;Sim;Sim
04/02/2007;7,510308173;;23,81448884;Sim;Sim
05/02/2007;6,707986563;;18,6180596;Sim;Sim
06/02/2007;6,707986563;;4,322092052;Sim;Sim
07/02/2007;6,373222296;;0,953894535;Sim;Sim
08/02/2007;6,052946337;;0,005946282;Sim;Sim
09/02/2007;5,879469915;;0;Sim;Sim
10/02/2007;5,762293112;;0;Sim;Sim
11/02/2007;5,647733624;;0;Sim;Sim
12/02/2007;6,455585541;;19,5037375;Sim;Sim
13/02/2007;6,251380324;;10,87410563;Sim;Sim
14/02/2007;6,013971362;;1,296497369;Sim;Sim
15/02/2007;8,932100827;;49,93976621;Sim;Sim
16/02/2007;7,100944992;;18,70425217;Sim;Sim
17/02/2007;6,580800453;;1,942011874;Sim;Sim
18/02/2007;6,13160811;;0,036378747;Sim;Sim
19/02/2007;6,373222296;;3,483576976;Sim;Sim
20/02/2007;5,85976888;;1,261923081;Sim;Sim
21/02/2007;5,572849982;;0;Sim;Sim
22/02/2007;5,704690311;;0;Sim;Sim
23/02/2007;5,723821888;;0;Sim;Sim
24/02/2007;6,092151286;;17,71467645;Sim;Sim
25/02/2007;5,898502932;;5,770519499;Sim;Sim
26/02/2007;5,723821888;;0;Sim;Sim
27/02/2007;5,704690311;;0,480996092;Sim;Sim
28/02/2007;5,610138487;;0,080924648;Sim;Sim
01/03/2007;5,517481205;;0,052428195;Sim;Sim
02/03/2007;5,591455906;;0,032098895;Sim;Sim
03/03/2007;5,628897727;;0,211938777;Sim;Sim
04/03/2007;5,517481205;;1,246443305;Sim;Sim
05/03/2007;5,480948325;;2,904739827;Sim;Sim
06/03/2007;5,462802348;;12,309618;Sim;Sim
07/03/2007;5,444733028;;0;Sim;Sim
08/03/2007;5,499170961;;0,589121234;Sim;Sim
09/03/2007;5,408824361;;0;Sim;Sim
10/03/2007;5,373233276;;0;Sim;Sim
11/03/2007;5,337970725;;0;Sim;Sim
12/03/2007;5,320459911;;0;Sim;Sim
13/03/2007;5,373233276;;0;Sim;Sim
14/03/2007;5,303025755;;0;Sim;Sim
15/03/2007;5,303025755;;0;Sim;Sim
16/03/2007;5,285679208;;0,019418924;Sim;Sim
17/03/2007;5,268409318;;0;Sim;Sim
18/03/2007;5,879469915;;9,731864425;Sim;Sim
19/03/2007;5,390995965;;0,166338978;Sim;Sim
20/03/2007;5,337970725;;0,417285391;Sim;Sim
21/03/2007;5,268409318;;0,301596328;Sim;Sim
22/03/2007;5,228580157;;0;Sim;Sim
23/03/2007;5,188630533;;0;Sim;Sim
24/03/2007;5,168929499;;0;Sim;Sim
25/03/2007;5,149414633;;0,233792912;Sim;Sim
26/03/2007;5,149414633;;0,572748095;Sim;Sim
27/03/2007;5,110943408;;0,129281241;Sim;Sim
28/03/2007;5,110943408;;0;Sim;Sim
29/03/2007;5,110943408;;0,250827936;Sim;Sim
30/03/2007;5,091976098;;0;Sim;Sim
31/03/2007;5,091976098;;0;Sim;Sim
01/04/2007;5,091976098;;0;Sim;Sim
02/04/2007;5,073194956;;0;Sim;Sim
03/04/2007;5,188630533;;0;Sim;Sim
04/04/2007;5,110943408;;0;Sim;Sim
05/04/2007;5,073194956;;0;Sim;Sim
06/04/2007;5,390995965;;1,915072439;Sim;Sim
07/04/2007;5,168929499;;2,71905995;Sim;Sim
08/04/2007;5,130085936;;0,026398553;Sim;Sim
09/04/2007;5,091976098;;0,125445926;Sim;Sim
10/04/2007;5,208517736;;0,466089939;Sim;Sim
11/04/2007;5,149414633;;3,967106685;Sim;Sim
12/04/2007;5,091976098;;0;Sim;Sim
13/04/2007;5,073194956;;0;Sim;Sim
14/04/2007;5,248828746;;0,536144714;Sim;Sim
15/04/2007;5,228580157;;9,957228031;Sim;Sim
16/04/2007;5,188630533;;3,005771597;Sim;Sim
17/04/2007;5,337970725;;13,44362041;Sim;Sim
18/04/2007;5,188630533;;4,613795368;Sim;Sim
19/04/2007;5,149414633;;6,068273568;Sim;Sim
20/04/2007;5,130085936;;0,686659518;Sim;Sim
21/04/2007;5,110943408;;0,84242059;Sim;Sim
22/04/2007;5,208517736;;9,566386215;Sim;Sim
23/04/2007;7,213040482;;29,95644464;Sim;Sim
24/04/2007;6,291767991;;6,42356945;Sim;Sim
25/04/2007;5,462802348;;0,013752524;Sim;Sim
26/04/2007;5,248828746;;0;Sim;Sim
27/04/2007;5,130085936;;0;Sim;Sim
28/04/2007;5,444733028;;16,19360631;Sim;Sim
29/04/2007;5,285679208;;3,746336345;Sim;Sim
30/04/2007;5,130085936;;0,216172304;Sim;Sim
01/05/2007;5,073194956;;0,49175028;Sim;Sim
02/05/2007;5,073194956;;0;Sim;Sim
03/05/2007;5,054599983;;0;Sim;Sim
04/05/2007;5,073194956;;1,238054426;Sim;Sim
05/05/2007;5,036180228;;0,341716504;Sim;Sim
06/05/2007;5,036180228;;0;Sim;Sim
07/05/2007;5,017946642;;0;Sim;Sim
08/05/2007;4,999899224;;0;Sim;Sim
09/05/2007;4,982037975;;0;Sim;Sim
10/05/2007;4,964351944;;4,656176018;Sim;Sim
11/05/2007;4,964351944;;0,372880656;Sim;Sim
12/05/2007;4,999899224;;0,003135349;Sim;Sim
13/05/2007;5,036180228;;0;Sim;Sim
14/05/2007;4,999899224;;0;Sim;Sim
15/05/2007;4,982037975;;0,062706984;Sim;Sim
16/05/2007;4,964351944;;0;Sim;Sim
17/05/2007;4,964351944;;0;Sim;Sim
18/05/2007;4,964351944;;0;Sim;Sim
19/05/2007;4,946852081;;0;Sim;Sim
20/05/2007;4,946852081;;0,07646927;Sim;Sim
21/05/2007;4,999899224;;2,974109005;Sim;Sim
22/05/2007;4,964351944;;0;Sim;Sim
23/05/2007;4,964351944;;0,175579555;Sim;Sim
24/05/2007;4,999899224;;3,362497852;Sim;Sim
25/05/2007;5,036180228;;0,445659694;Sim;Sim
26/05/2007;4,999899224;;0,109231448;Sim;Sim
27/05/2007;4,982037975;;0;Sim;Sim
28/05/2007;4,964351944;;2,135627662;Sim;Sim
29/05/2007;4,982037975;;0,139841262;Sim;Sim
30/05/2007;4,946852081;;0,782516156;Sim;Sim
31/05/2007;4,929538387;;0,21520589;Sim;Sim
01/06/2007;4,964351944;;0;Sim;Sim
02/06/2007;4,929538387;;0,011118277;Sim;Sim
03/06/2007;4,929538387;;0,048312793;Sim;Sim
04/06/2007;4,999899224;;1,732015853;Sim;Sim
05/06/2007;4,929538387;;0;Sim;Sim
06/06/2007;4,895458555;;0;Sim;Sim
07/06/2007;4,878692416;;0;Sim;Sim
08/06/2007;4,862101495;;0;Sim;Sim
09/06/2007;4,862101495;;0;Sim;Sim
10/06/2007;4,862101495;;0;Sim;Sim
11/06/2007;4,878692416;;0;Sim;Sim
12/06/2007;4,862101495;;0;Sim;Sim
13/06/2007;4,845707694;;0;Sim;Sim
14/06/2007;4,82948911;;0;Sim;Sim
15/06/2007;4,82948911;;0;Sim;Sim
16/06/2007;4,813456695;;0;Sim;Sim
17/06/2007;4,845707694;;0;Sim;Sim
18/06/2007;4,845707694;;0;Sim;Sim
19/06/2007;4,82948911;;0;Sim;Sim
20/06/2007;4,813456695;;0;Sim;Sim
21/06/2007;4,82948911;;0;Sim;Sim
22/06/2007;4,82948911;;0;Sim;Sim
23/06/2007;4,82948911;;0;Sim;Sim
24/06/2007;4,813456695;;0;Sim;Sim
25/06/2007;4,82948911;;0,133611912;Sim;Sim
26/06/2007;4,845707694;;0,481634274;Sim;Sim
